tweet_id,text,label,clean_text
26243,@ Wuzgar @ Wuzgar jab Pashto nahi samaj aati to wese fazool me bakwas na kar khuda ki laanat ho k haqeeqat jan k bhi … https // t . co / ZKMSq8sZhF,0,@ Wuzgar @ Wuzgar jab Pashto nahi samaj aati to wese fazool me bakwas na kar khuda ki laanat ho k haqeeqat jan k bhi … // t . co / ZKMSq8sZhF
2512,@ AmitShah @ narendramodi All India me nrc lagu kare w Kashmir se dhara 370ko khatam kare ham Indian ko apse yahi umid hai,2,@ AmitShah @ narendramodi All India me nrc lagu kare w Kashmir se dhara 370ko khatam kare ham Indian ko apse yahi umid hai
15185,@ maheshtibrewal @ ashishv1094 @ venkatvignu Matlab tum maante ho ki tum 2 takey ke bjp it cell ke dalle ho aur part t … https // t . co / dxZdL1Wuyg,0,@ maheshtibrewal @ ashishv1094 @ venkatvignu Matlab tum maante ho ki tum 2 takey ke bjp it cell ke dalle ho aur part t … // t . co / dxZdL1Wuyg
26837,@ isalilsand @ rhea _ shrm Kisi ke lie achha ni bol sakte toh bura bhi mat bolo # YehRishteyHainPyaarKe dis show is best in ITV .,2,@ isalilsand @ rhea _ shrm Kisi ke lie achha ni bol sakte toh bura bhi mat bolo # YehRishteyHainPyaarKe dis show is best in ITV .
26351,Sirf 1 Tareeka Hai Khush Rehne Ka - By Sandeep Maheshwari https // t co / fSJQ5sncQ9 via @ YouTube,2,Sirf 1 Tareeka Hai Khush Rehne Ka - By Sandeep Maheshwari // t co / fSJQ5sncQ9 via @ YouTube
20843,RT @ Christi15780330 @ AmanthaP @ tingilye What is the fast about BTW ? All useless drama to distract people from the real issues . Where was t …,0,RT @ Christi15780330 @ AmanthaP @ tingilye What is the fast about BTW ? All useless drama to distract people from the real issues . Where was t …
39975,@ myogiadityanath sir ab appki sarkar ka result clear ho gaya Ab hum b . ed btcc wall ke bare soche aur iska faisala … https // t . co / bZyQQFz4tW,2,@ myogiadityanath sir ab appki sarkar ka result clear ho gaya Ab hum b . ed btcc wall ke bare soche aur iska faisala … // t . co / bZyQQFz4tW
36498,@ MarrJaoo few days baad Eid ke melay me khareed lena new friends ... bahut saari Eidi hogi 🤣🤣🤣,1,@ MarrJaoo few days baad Eid ke melay me khareed lena new friends ... bahut saari Eidi hogi 🤣🤣🤣
777,@ sanjaynirupam @ Dev _ Fadnavis Azaadi azaadi wala ko ticket deta hai hindustan se bada ho gaya gandhi Freedom to speech ab kaha gaya,0,@ sanjaynirupam @ Dev _ Fadnavis Azaadi azaadi wala ko ticket deta hai hindustan se bada ho gaya gandhi Freedom to speech ab kaha gaya
18785,Mai to khush hota hoon . Daikha kisi ka dil dukhaya Or mil gaee saza isi duniya mai . Joke aside everyone created by … https // t . co / BAlQ5PF8tH,1,Mai to khush hota hoon . Daikha kisi ka dil dukhaya Or mil gaee saza isi duniya mai . Joke aside everyone created by … // t . co / BAlQ5PF8tH
4740,@ Lucknowtwit Sala sikke ka ek hi pehlu dikhati he media sala sadhvi ko kisne vote diya uske bareme kyu ku6 nahi k … https // t co / CCFcBroF31,2,@ Lucknowtwit Sala sikke ka ek hi pehlu dikhati he media sala sadhvi ko kisne vote diya uske bareme kyu ku6 nahi k … // t co / CCFcBroF31
28254,So i got this skin from the # crates # kar98k new skin looks Damn good thank you pubg @ pubgmobile ab yahi chamkaunga … https // t . co / zofCwChJgc,2,So i got this skin from the # crates # kar98k new skin looks Damn good thank you pubg @ pubgmobile ab yahi chamkaunga … // t . co / zofCwChJgc
27449,@ RubikaLiyaquat Ye faltu ki behas band kre and dharmik bhawanye badkana band kre . Congress started Hindu Muslims fi … https // t . co / FinLCNcnBk,0,@ RubikaLiyaquat Ye faltu ki behas band kre and dharmik bhawanye badkana band kre . Congress started Hindu Muslims fi … // t . co / FinLCNcnBk
14912,@ AcharyaPramodk TV DEBATES ME VIPAX NAHI JAAYEGA GODI MEDIA KI TRP KAM HO JAAYEGI AUR WO ANDH BHAKTI BANDH KARNE P … https // t co / Nwv9v0Z5aD,0,@ AcharyaPramodk TV DEBATES ME VIPAX NAHI JAAYEGA GODI MEDIA KI TRP KAM HO JAAYEGI AUR WO ANDH BHAKTI BANDH KARNE P … // t co / Nwv9v0Z5aD
14061,My wallpaper is very good so nw i dnt feel to open other apps 😄 bass wallpaper dekhu 😄 Main dekhu teri photo 😍😍,2,My wallpaper is very good so nw i dnt feel to open other apps 😄 bass wallpaper dekhu 😄 Main dekhu teri photo 😍😍
9865,@ TalatHussain12 2014 main tere baap nawaz shrif ko tu bulaya tha modi ne q us ne tu modi ki maa ko sari b bheji thi … https // t . co / P3iIJJ4GKG,1,@ TalatHussain12 2014 main tere baap nawaz shrif ko tu bulaya tha modi ne q us ne tu modi ki maa ko sari b bheji thi … // t . co / P3iIJJ4GKG
30195,@ sambitswaraj Sambitji hame aapke harne ka bahut dukh hai Ham dil se aapki jeet cahte the parantu hame pura vishw … https // t . co / 9le1N5mxk7,2,@ sambitswaraj Sambitji hame aapke harne ka bahut dukh hai Ham dil se aapki jeet cahte the parantu hame pura vishw … // t . co / 9le1N5mxk7
41025,RT @ dharankumar _ c Wishing you a very happy birthday to my dearest friend @ actor _ shirish Wishing you more and more success and happiness …,2,RT @ dharankumar _ c Wishing you a very happy birthday to my dearest friend @ actor _ shirish Wishing you more and more success and happiness …
6803,@ HardeepSPuri @ amritabhinder @ DoC _ GoI @ MoCA _ GoI @ MoHUA _ India Sir best wishes and aapse kaafi ummede Judi huyee hai,1,@ HardeepSPuri @ amritabhinder @ DoC _ GoI @ MoCA _ GoI @ MoHUA _ India Sir best wishes and aapse kaafi ummede Judi huyee hai
1574,@ StarMoo75329799 @ HarunKh67113991 @ jandkheadlines @ Shehla _ Rashid Krishna tab tha jab tera allah peda bhi nahi hua … https // t . co / oFRqDOSYDU,0,@ StarMoo75329799 @ HarunKh67113991 @ jandkheadlines @ Shehla _ Rashid Krishna tab tha jab tera allah peda bhi nahi hua … // t . co / oFRqDOSYDU
16171,@ Deepu _ V _ Thomas @ Nehr _ who Bas yahi to farq hai tujhe likhaa huaa bhi nhi dikh rhaa hai,1,@ Deepu _ V _ Thomas @ Nehr _ who Bas yahi to farq hai tujhe likhaa huaa bhi nhi dikh rhaa hai
44230,RT @ Ural _ Ponkhi Hey @ RajBaddhan Bhai 🙋 By now we're all aware that u guys are sponsoring this trip & we cant thank enough for this bles …,2,RT @ Ural _ Ponkhi Hey @ RajBaddhan Bhai 🙋 By now we're all aware that u guys are sponsoring this trip & we cant thank enough for this bles …
14648,Congratulation our prime minister @ narendramodi ji Apko dil se hardik subhkamnaye sir,2,Congratulation our prime minister @ narendramodi ji Apko dil se hardik subhkamnaye sir
28858,Thu hai aesi sharkar pe namard mardo se jeet nahi pate hai to aurto pe jurm karke apna kanoon dikhate hai sale bher … https // t . co / I55NIHFmKA,0,Thu hai aesi sharkar pe namard mardo se jeet nahi pate hai to aurto pe jurm karke apna kanoon dikhate hai sale bher … // t . co / I55NIHFmKA
16013,@ Adam _ woods1 @ Humey _ 7 Humetta i love your style of football 😘😘😘,2,@ Adam _ woods1 @ Humey _ 7 Humetta i love your style of football 😘😘😘
23283,Being # Indian is not easy Relative's ke taane Arjit ke sad gaane . Marks bhagwan he jaane . Sharma ji ke bete se … https // t . co / uN4qQi3niD,1,Being # Indian is not easy Relative's ke taane Arjit ke sad gaane . Marks bhagwan he jaane . Sharma ji ke bete se … // t . co / uN4qQi3niD
42055,@ SrBachchan Imtehan Wo ka Yeha Door Uhi chalta hai Andero main Umid Wo ka Diya jaata hain Kaal ki Umid pe Insan … https // t co / NNJ0hcmVT6,2,@ SrBachchan Imtehan Wo ka Yeha Door Uhi chalta hai Andero main Umid Wo ka Diya jaata hain Kaal ki Umid pe Insan … // t co / NNJ0hcmVT6
23931,@ DrAliJamal0 @ fawadchaudhry @ ImranKhanPTI # leader hokar @ biwi ke kehne par chalta hai aur ek taraf # safdar hai … https // t . co / XrbQ1lJbc2,1,@ DrAliJamal0 @ fawadchaudhry @ ImranKhanPTI # leader hokar @ biwi ke kehne par chalta hai aur ek taraf # safdar hai … // t . co / XrbQ1lJbc2
19171,@ smritiirani @ narendramodi Congrulation Didi ji Aap ko bahut bahut subhkamnaye aap ka chota bhai Dr BALBIR SINGH SI … https // t . co / RXpfNkFZPt,2,@ smritiirani @ narendramodi Congrulation Didi ji Aap ko bahut bahut subhkamnaye aap ka chota bhai Dr BALBIR SINGH SI … // t . co / RXpfNkFZPt
14507,can we sing it together ??? mauqa mauqa mauqaa mauqaaa # INDvNZ,2,can we sing it together ??? mauqa mauqa mauqaa mauqaaa # INDvNZ
25943,@ Mannsharma090 @ 67 _ kunwar @ rssurjewala Ab Surjewala tumhari class lega usey follow krte ho vote BJP ko dete ho f … https // t co / JNejJN8mDG,0,@ Mannsharma090 @ 67 _ kunwar @ rssurjewala Ab Surjewala tumhari class lega usey follow krte ho vote BJP ko dete ho f … // t co / JNejJN8mDG
15123,You backed @ ArvindKejriwal and India backed @ narendramodi _ in so stop your bull shit analysis Everyone know your ol … https // t co / 9TEBGvzSfb,1,You backed @ ArvindKejriwal and India backed @ narendramodi _ in so stop your bull shit analysis Everyone know your ol … // t co / 9TEBGvzSfb
43955,@ PadmajaJoshi Ab Hindu logo ko bhi chahiye ki wo bhi jab hindu muslim matter ho to wo victim card khele meri fami … https // t co / BmgeThB42c,0,@ PadmajaJoshi Ab Hindu logo ko bhi chahiye ki wo bhi jab hindu muslim matter ho to wo victim card khele meri fami … // t co / BmgeThB42c
13423,@ ANI Sunny deol Hans raaj Hans Ravi kishen jaise log Mp ban Gaye wah modi ji wah Kya development hai kher sahab … https // t co / CnqXZTlYAN,0,@ ANI Sunny deol Hans raaj Hans Ravi kishen jaise log Mp ban Gaye wah modi ji wah Kya development hai kher sahab … // t co / CnqXZTlYAN
11728,@ ghanshyamtiwari Janadesh se sirf utsah nahi hai . Dukh bhi hai . Aakhir 5 saal me kuch kiya bhi hai is govt ne ? And … https // t . co / PgVgXRGrwQ,1,@ ghanshyamtiwari Janadesh se sirf utsah nahi hai . Dukh bhi hai . Aakhir 5 saal me kuch kiya bhi hai is govt ne ? And … // t . co / PgVgXRGrwQ
21751,@ jigneshmevani80 @ dgpgujarat @ AhmedabadPolice Are tune bataya nahi wo mahila konshi jati ki he Jaise Har bar batata he,0,@ jigneshmevani80 @ dgpgujarat @ AhmedabadPolice Are tune bataya nahi wo mahila konshi jati ki he Jaise Har bar batata he
21807,@ DMBargarh @ CMO _ Odisha @ FaniRestoration Yeh mc cdmo ka koi social media pe koi account h y nahi . bohot paresani jhel … https // t . co / DzLJ1XnpPr,0,@ DMBargarh @ CMO _ Odisha @ FaniRestoration Yeh mc cdmo ka koi social media pe koi account h y nahi . bohot paresani jhel … // t . co / DzLJ1XnpPr
40353,@ aajtak @ sardanarohit Is Dalal Ko kitna Bura lagta hai kB koi bjp ya Modi k khilaf bolta hai to . Turant BJP spokesp … https // t . co / ZiWa6dC8Eq,1,@ aajtak @ sardanarohit Is Dalal Ko kitna Bura lagta hai kB koi bjp ya Modi k khilaf bolta hai to . Turant BJP spokesp … // t . co / ZiWa6dC8Eq
16938,RT @ Rahul _ SRKians Main nehin koi aur rahul hi sahi All the Best,1,RT @ Rahul _ SRKians Main nehin koi aur rahul hi sahi All the Best
21560,@ jitupatwari @ DushyantKumarG9 Usha maha purush se jis ke surname ko uske khud ke bacho ne nahi apnya uski karrotot … https // t co / xXQxXRicvi,0,@ jitupatwari @ DushyantKumarG9 Usha maha purush se jis ke surname ko uske khud ke bacho ne nahi apnya uski karrotot … // t co / xXQxXRicvi
15642,@ ANI Maaro iss kutte ko milkar saare .. thhu h aise ghatia logo pe .. arre ye wo log h jo apni beti takk ko nhi chhodte … https // t . co / 8cV6pbyGla,0,@ ANI Maaro iss kutte ko milkar saare .. thhu h aise ghatia logo pe .. arre ye wo log h jo apni beti takk ko nhi chhodte … // t . co / 8cV6pbyGla
37775,@ smritiirani @ myogiadityanath @ drdineshbjp Mam pure desh k mp ko modi ji ne banaya lekin pure desh me aap akele mp … https // t . co / d6NDTDMNfg,2,@ smritiirani @ myogiadityanath @ drdineshbjp Mam pure desh k mp ko modi ji ne banaya lekin pure desh me aap akele mp … // t . co / d6NDTDMNfg
42234,@ virendersehwag sir no 4 pr ajinkya rahane kya best option ni ho skte the ?,1,@ virendersehwag sir no 4 pr ajinkya rahane kya best option ni ho skte the ?
37500,@ Aam _ Nationalist @ anandk2012 Ch ko thand nahi lagti isliye pareshan hai Irctc ne iski dukhti rag ched di,1,@ Aam _ Nationalist @ anandk2012 Ch ko thand nahi lagti isliye pareshan hai Irctc ne iski dukhti rag ched di
23618,@ saleem _ mohad Marne lage aap logo ko wajah se desh me chunaw karwane pade modi g to pm te hi hame koi dikkat bhi nh … https // t co / KeYZlJRxvy,2,@ saleem _ mohad Marne lage aap logo ko wajah se desh me chunaw karwane pade modi g to pm te hi hame koi dikkat bhi nh … // t co / KeYZlJRxvy
99,@ manojgajjar111 Tumhara pass abh deemagh hai nahi islea Google ko apna deemagh banaya hua hai . Har koi tumhari tarh … https // t . co / BxuEug3xsN,0,@ manojgajjar111 Tumhara pass abh deemagh hai nahi islea Google ko apna deemagh banaya hua hai . Har koi tumhari tarh … // t . co / BxuEug3xsN
38662,@ Einstonerrr @ lacunabyheart Jo ignore nahi krtey wo khud pei khud hi lanat bhejtey hongey 😂,0,@ Einstonerrr @ lacunabyheart Jo ignore nahi krtey wo khud pei khud hi lanat bhejtey hongey 😂
22268,RT @ Nashirk88363112 @ yadavdimples @ yadavakhilesh Evm jb tk h BJP Ko harane wala koi nhi h,0,RT @ Nashirk88363112 @ yadavdimples @ yadavakhilesh Evm jb tk h BJP Ko harane wala koi nhi h
6376,Dear all of every one so I am help you me Vishnu Sharma gwalior madhyapradesh se hoo My mere teen better he Jo Jan … https // t co / gTaZsYCP0F,1,Dear all of every one so I am help you me Vishnu Sharma gwalior madhyapradesh se hoo My mere teen better he Jo Jan … // t co / gTaZsYCP0F
26326,RT @ ShefaliShah _ That ’ s so sweet of you . Thanku Kareena Nobody can top Shefali Shah in Delhi Crime Kareena Kapoor https // t . co / dVJgTD0I …,1,RT @ ShefaliShah _ That ’ s so sweet of you . Thanku Kareena Nobody can top Shefali Shah in Delhi Crime Kareena Kapoor // t . co / dVJgTD0I …
13717,@ fawadchaudhry minister shab necta nahi nacta huta kissi hathi k bachyy,0,@ fawadchaudhry minister shab necta nahi nacta huta kissi hathi k bachyy
36495,@ AshrafFem Aap kalpana karo agar ye log musalman hote aur sadhuo ka libas pahen ke bhuk maang rahe hote to ab tak i … https // t co / xNVO5Mav7W,0,@ AshrafFem Aap kalpana karo agar ye log musalman hote aur sadhuo ka libas pahen ke bhuk maang rahe hote to ab tak i … // t co / xNVO5Mav7W
22661,RT @ JAYKISHANRAJ30 Bhai tum to rehne do . @ RahulGandhi Ka interview To dikhaya nahi . Dont trust @ IndiaToday ever . So keep Quite . @ sambitswa …,0,RT @ JAYKISHANRAJ30 Bhai tum to rehne do . @ RahulGandhi Ka interview To dikhaya nahi . Dont trust @ IndiaToday ever . So keep Quite . @ sambitswa …
14502,@ khushi941388 agr pdha likha insan bhi smaj me bdlav ni la skta to uska pdha likha anphad hone ke brabar h rght,0,@ khushi941388 agr pdha likha insan bhi smaj me bdlav ni la skta to uska pdha likha anphad hone ke brabar h rght
38,@ mangeshkarlata Desh bhakti baat wahi samajh sakte hai jo khud deshbhakt Wo log to sirf Bharat tere tukde hong … https // t co / rMdZSiwSGT,0,@ mangeshkarlata Desh bhakti baat wahi samajh sakte hai jo khud deshbhakt Wo log to sirf Bharat tere tukde hong … // t co / rMdZSiwSGT
19464,@ RahulGandhi One way ticket for u to BKK Enjoy bro have a nice life ahead in BKK bahumat to mila nahi shayad … https // t co / rfIW34eO1S,2,@ RahulGandhi One way ticket for u to BKK Enjoy bro have a nice life ahead in BKK bahumat to mila nahi shayad … // t co / rfIW34eO1S
6106,@ Ambreshkumarya1 @ realblackstar2 Now bjp have 5 years show to congress what u can do . Ese dhol hi peet te rhoge bs tumse machhar na marega,0,@ Ambreshkumarya1 @ realblackstar2 Now bjp have 5 years show to congress what u can do . Ese dhol hi peet te rhoge bs tumse machhar na marega
12918,My entire TL blessed with LOVE and HAWAS courtesy @ funnydrugs and @ BEYONDABOV . Thank you guys . 😆😂🤣 Please keep up the good work .,2,My entire TL blessed with LOVE and HAWAS courtesy @ funnydrugs and @ BEYONDABOV . Thank you guys . 😆😂🤣 Please keep up the good work .
41347,miley ’ s ep is so good !!!!! luv my queen of pop <3,2,miley ’ s ep is so good !!!!! luv my queen of pop <3
16464,RT @ SaymaParveen5 @ DrKamalprataps1 Sir Aapne exam Di thi ? 27 years ke bad bhi ye aapko jaldi LG rha he ? Sirf exam dene ki minimum eligibli …,1,RT @ SaymaParveen5 @ DrKamalprataps1 Sir Aapne exam Di thi ? 27 years ke bad bhi ye aapko jaldi LG rha he ? Sirf exam dene ki minimum eligibli …
7226,@ retheeshraj10 @ Pun _ Starr Teri maa ki Pakistani Saale Fake News teller,0,@ retheeshraj10 @ Pun _ Starr Teri maa ki Pakistani Saale Fake News teller
24974,RT @ SarcasticRofl Now this is Epic by Bhakt No matter if I'm Jobless Hungry without badic needs I'll still Vote for Modi Look at Mus …,1,RT @ SarcasticRofl Now this is Epic by Bhakt No matter if I'm Jobless Hungry without badic needs I'll still Vote for Modi Look at Mus …
27508,@ Rakulpreet @ DeDePyaarDe Finally i watched dede pyar de movie Rakul preeth Singh looking George's your acting is super,2,@ Rakulpreet @ DeDePyaarDe Finally i watched dede pyar de movie Rakul preeth Singh looking George's your acting is super
22968,Rs 4.26 increase in petrol price # EidGift Eid Mubarak to all Pakistan gift from IK 🤣🤣🙏🙏 # EidMubarak,1,Rs 4.26 increase in petrol price # EidGift Eid Mubarak to all Pakistan gift from IK 🤣🤣🙏🙏 # EidMubarak
34104,@ Dhanush _ Arun _ To bhosdk English kya tumne tumare gaand se nikala tha Kya bc .. to English Mai bolna bhi chod de . phir … https // t . co / hixGPm6LnJ,0,@ Dhanush _ Arun _ To bhosdk English kya tumne tumare gaand se nikala tha Kya bc .. to English Mai bolna bhi chod de . phir … // t . co / hixGPm6LnJ
17200,@ houseofwifi ooooo liz jump them i wanna see you in action,1,@ houseofwifi ooooo liz jump them i wanna see you in action
7992,@ SanjayAzadSln Ye log meet nahi kha rahe the kal police ko diya statement in victim ne ye veg kha rhe the,1,@ SanjayAzadSln Ye log meet nahi kha rahe the kal police ko diya statement in victim ne ye veg kha rhe the
3115,@ ImRaNMoDeL9 @ roflfact Aagaya apni jaat pe suar teri bahan ko mera pasand hai teri bv ko tere abba ka teri ma ko te … https // t co / O33y5Zghpa,0,@ ImRaNMoDeL9 @ roflfact Aagaya apni jaat pe suar teri bahan ko mera pasand hai teri bv ko tere abba ka teri ma ko te … // t co / O33y5Zghpa
8945,@ vSupportNamo @ indifferent _ kay @ htTweets Gyan Mubarak ho aapko Chai aur chugliyan Mubarak ho hamein,0,@ vSupportNamo @ indifferent _ kay @ htTweets Gyan Mubarak ho aapko Chai aur chugliyan Mubarak ho hamein
7470,@ MsRiyaMukherjee last episode ki starting ne dil jeet liya tha ... is baar end ne ... really bahut tanha hote h diwa … https // t . co / zNlS9F3c96,2,@ MsRiyaMukherjee last episode ki starting ne dil jeet liya tha ... is baar end ne ... really bahut tanha hote h diwa … // t . co / zNlS9F3c96
20742,@ RiseofBurnol @ Shehzad _ Ind @ RahulGandhi Jab tak congress .. Nehru family bankar rahega tabtak Desh congress ka namon … https // t . co / hTpqh6BT3R,1,@ RiseofBurnol @ Shehzad _ Ind @ RahulGandhi Jab tak congress .. Nehru family bankar rahega tabtak Desh congress ka namon … // t . co / hTpqh6BT3R
41490,kaam karoge aise to sansad pahunchoge kaise ..?? tum to musalmano ka bera garq kar rahe ho .. rajniti ka villain bankar … https // t . co / KUs3laLJFq,0,kaam karoge aise to sansad pahunchoge kaise ..?? tum to musalmano ka bera garq kar rahe ho .. rajniti ka villain bankar … // t . co / KUs3laLJFq
36670,My babies got groomed today ! Denise and Company at Smooch a Pooch do such an awesome job on my girls !… https // t . co / hRDrLwLsAC,2,My babies got groomed today ! Denise and Company at Smooch a Pooch do such an awesome job on my girls !… // t . co / hRDrLwLsAC
10653,RT @ SharayUddin My life ...😎 My choices ...😋 My mistakes ...😏 My lesson ...💯 Not your business .🙏,0,RT @ SharayUddin My life ...😎 My choices ...😋 My mistakes ...😏 My lesson ...💯 Not your business .🙏
26305,RT @ SanayaIraniFC _ Such a beautiful photo !!! Sanaya with the parents to be Barun and Pashmeen alongside Mohit Dalljiet Sakshi and Akshay …,1,RT @ SanayaIraniFC _ Such a beautiful photo !!! Sanaya with the parents to be Barun and Pashmeen alongside Mohit Dalljiet Sakshi and Akshay …
5853,Kalindi express -14703 railway very bed facility in sleeper class seat confirm hone ke bad bhi Nahi milti seat Bina … https // t . co / xQzuqS7YCc,1,Kalindi express -14703 railway very bed facility in sleeper class seat confirm hone ke bad bhi Nahi milti seat Bina … // t . co / xQzuqS7YCc
22490,Agar RSS walay yeh samajhte hy Ki marne aur maarne SE masail Hal hojayengay to yeh 21Wi sadi Ki sabse bada mazaaq h … https // t co / 004zmacDgB,0,Agar RSS walay yeh samajhte hy Ki marne aur maarne SE masail Hal hojayengay to yeh 21Wi sadi Ki sabse bada mazaaq h … // t co / 004zmacDgB
8083,@ rssurjewala @ manakgupta awesome campaign sir keep it up ... 2024 me bhi aap isi tarah harenge ...,2,@ rssurjewala @ manakgupta awesome campaign sir keep it up ... 2024 me bhi aap isi tarah harenge ...
45260,@ rajeev _ mp @ narendramodi @ BJP4India @ PMOIndia Teri maa ki chut Rajeev tu modi ke gaand se nikla hua wo paad hai … https // tco / p6F9DMqaa4,0,@ rajeev _ mp @ narendramodi @ BJP4India @ PMOIndia Teri maa ki chut Rajeev tu modi ke gaand se nikla hua wo paad hai … // tco / p6F9DMqaa4
4671,RT @ kuldeepbohra _ 07 World cup hmara hai @ dalermehndi paji mja aagya tusi great ho awesome theme song for world cup https // t co / 4OnR98w3om,2,RT @ kuldeepbohra _ 07 World cup hmara hai @ dalermehndi paji mja aagya tusi great ho awesome theme song for world cup // t co / 4OnR98w3om
24608,@ PiyushGoyal manniye mantri mahoday bharat sarkar Bhartiya railway me general bogiyon ki halat bohot kharab h ...… https // t . co / Q9MQ9ySV5j,1,@ PiyushGoyal manniye mantri mahoday bharat sarkar Bhartiya railway me general bogiyon ki halat bohot kharab h ...… // t . co / Q9MQ9ySV5j
22553,@ Mr _ Ez1403 @ Panther0004 @ M _ ghunikhan Abe sale teko gandi mauat marenge or tere atankvadi ko bhi,0,@ Mr _ Ez1403 @ Panther0004 @ M _ ghunikhan Abe sale teko gandi mauat marenge or tere atankvadi ko bhi
19932,@ gabeeno News are coming that @ mjdawar arrested by HAWALDARs is it true ??,1,@ gabeeno News are coming that @ mjdawar arrested by HAWALDARs is it true ??
27316,@ AkhileshPSingh @ BJP4India @ RSSorg Kitna bhi tum kongresi chupane ki kosish karo par tumse chupta hi nahi h dear s … https // t . co / 9i0kSVl0I5,0,@ AkhileshPSingh @ BJP4India @ RSSorg Kitna bhi tum kongresi chupane ki kosish karo par tumse chupta hi nahi h dear s … // t . co / 9i0kSVl0I5
6707,You have worked for sabka saath sabka vikas ( everyone's support everyone's development ) now sabka vishwas ( every … https // t co / 5qBHbPd0Lp,2,You have worked for sabka saath sabka vikas ( everyone's support everyone's development ) now sabka vishwas ( every … // t co / 5qBHbPd0Lp
4822,* Me uploads my pic * My friend comments on it bhai bohot funny hai meri to gaand fatt gayi haste haste 😂😂 Me bhai to muh se hasle na 😑😒,1,* Me uploads my pic * My friend comments on it bhai bohot funny hai meri to gaand fatt gayi haste haste 😂😂 Me bhai to muh se hasle na 😑😒
6585,@ majorgauravarya Kashmir India ka atoot ang tab hoga jab India khud rahy ga War kro ge to India nhi rahy ga War n … https // t co / SpSAQRzDmg,1,@ majorgauravarya Kashmir India ka atoot ang tab hoga jab India khud rahy ga War kro ge to India nhi rahy ga War n … // t co / SpSAQRzDmg
41042,@ bhupesh _ mittal1 @ smartrandhawa @ TIME @ cnni Very True Dwaper Yug Ke Avtar Krishna Treta Yug Ke Ram Kalyug Ke Guru Nanak Dev Ji,2,@ bhupesh _ mittal1 @ smartrandhawa @ TIME @ cnni Very True Dwaper Yug Ke Avtar Krishna Treta Yug Ke Ram Kalyug Ke Guru Nanak Dev Ji
43960,@ tufailelif I think you don't know anything about Gujrat riots . From 2002 to 2014 and even later not even a single … https // t . co / kYxZpi5yRS,1,@ tufailelif I think you don't know anything about Gujrat riots . From 2002 to 2014 and even later not even a single … // t . co / kYxZpi5yRS
8588,Bas 4 Din Or Fir BlockBuster Bharat Aane Vali He Sub Record Tutege Intzar Karo Jawab Milega I'm Very Excited for Bh … https // t . co / ENC3Zd18Pa,2,Bas 4 Din Or Fir BlockBuster Bharat Aane Vali He Sub Record Tutege Intzar Karo Jawab Milega I'm Very Excited for Bh … // t . co / ENC3Zd18Pa
40649,@ prena _ MP me maszid ke bagal se guzar rahe dalito ki barat pr muslimo ka hamla ek ki maut kayi ghayal ye deshbhakt … https // t . co / mCTOhegSdR,1,@ prena _ MP me maszid ke bagal se guzar rahe dalito ki barat pr muslimo ka hamla ek ki maut kayi ghayal ye deshbhakt … // t . co / mCTOhegSdR
13636,@ KBaimeen @ rathodvinod18 @ warispathan @ BJP4India @ narendramodi Ye dekho pichvade ki pedais ! Bhaag khud rha he or du … https // t . co / CWnhItf3Oz,0,@ KBaimeen @ rathodvinod18 @ warispathan @ BJP4India @ narendramodi Ye dekho pichvade ki pedais ! Bhaag khud rha he or du … // t . co / CWnhItf3Oz
20505,Ye relationship me ek dusre ka katna jaruri hai kya BC ?,0,Ye relationship me ek dusre ka katna jaruri hai kya BC ?
22404,@ arcinme @ DebkumarDasgup1 @ tomarrawat @ SulagnaDash6 @ ashokepandit @ gvnair91 Lol Chacha ... ka majak nahi ... Chacha Mc Bc start kar denge ..,2,@ arcinme @ DebkumarDasgup1 @ tomarrawat @ SulagnaDash6 @ ashokepandit @ gvnair91 Lol Chacha ... ka majak nahi ... Chacha Mc Bc start kar denge ..
4002,@ SatpathyLive HINDU HINDU AUR HINDUSTHAN are the only slogans sir .,1,@ SatpathyLive HINDU HINDU AUR HINDUSTHAN are the only slogans sir .
44175,@ Muhtod _ Javab @ TrueIndologyliv It is because we create a larger than person image in our mind In order to defend … https // t co / GHms4dezRj,1,@ Muhtod _ Javab @ TrueIndologyliv It is because we create a larger than person image in our mind In order to defend … // t co / GHms4dezRj
12220,Congratulation Churu Jile se MP banne par Hamare Yuva Sansad ko Mantri Mandal Mein Shamil nahi karne ka Gam h https // t . co / 9LI6xlhk5z,2,Congratulation Churu Jile se MP banne par Hamare Yuva Sansad ko Mantri Mandal Mein Shamil nahi karne ka Gam h // t . co / 9LI6xlhk5z
26638,Yeh khud sex karne waala sixer ab Gurgaon waalon ko collar se pakdega .😂🤣😂🤣😂 @_ YogendraYadav https // t . co / 7ei0jBvlvX,0,Yeh khud sex karne waala sixer ab Gurgaon waalon ko collar se pakdega .😂🤣😂🤣😂 @_ YogendraYadav // t . co / 7ei0jBvlvX
31636,RT @ MeenakshiShedde Shabash India Dark Ages mubarak ho ! The Hour of Lynching is one of the most blood-curdling Indian short # documentarie …,1,RT @ MeenakshiShedde Shabash India Dark Ages mubarak ho ! The Hour of Lynching is one of the most blood-curdling Indian short # documentarie …
